id,POINT_Y,POINT_X
135833,53.36998505,-6.325586521
135834,53.36999215,-6.326789092
135835,53.36999359,-6.325102169
135836,53.36999576,-6.32589647
135837,53.36999926,-6.327271076
135838,53.37000999,-6.324445697
135839,53.37002343,-6.325714868
135840,53.37004262,-6.326003648
135841,53.3700579,-6.326733325
135842,53.37006607,-6.325850345
135843,53.37006685,-6.324384851
135844,53.37008277,-6.324230835
135845,53.37008526,-6.326110604
135846,53.37011726,-6.324346347
135847,53.37012577,-6.326281734
135848,53.37013857,-6.326082083
135849,53.37015385,-6.326691731
135850,53.37016202,-6.326420776
135851,53.37016842,-6.325632868
135852,53.37017874,-6.327579702
135853,53.37018121,-6.326199734
135854,53.37018171,-6.324137665
135855,53.37019401,-6.326502776
135856,53.37019422,-6.324590207
135857,53.3702004,-6.325522347
135858,53.37020538,-6.326670934
135859,53.37021696,-6.324107242
135860,53.37022174,-6.324749214
135861,53.37022174,-6.324289304
135862,53.37022386,-6.326837904
135863,53.37022386,-6.326320951
135864,53.37023027,-6.324435477
135865,53.37025115,-6.324070201
135866,53.37025213,-6.324255888
135867,53.37025213,-6.324215483
135868,53.37025584,-6.32667034
135869,53.37025799,-6.324863301
135870,53.37026437,-6.326998338
135871,53.37026863,-6.326452863
135872,53.37027505,-6.324570955
135873,53.37028934,-6.32484208
135874,53.37029847,-6.325217476
135875,53.37030472,-6.324229744
135876,53.37030615,-6.324167947
135877,53.37032194,-6.326623993
135878,53.37032948,-6.324690842
135879,53.3703316,-6.324829851
135880,53.370336,-6.323992064
135881,53.370339,-6.326181908
135882,53.37034903,-6.324866131
135883,53.37036459,-6.326789092
135884,53.37037738,-6.324761089
135885,53.37040297,-6.3274939
135886,53.37040297,-6.326905643
135887,53.37040936,-6.325101654
135888,53.37042237,-6.324578403
135889,53.37043069,-6.325187219
135890,53.3704584,-6.327062512
135891,53.37047973,-6.32739051
135892,53.37048612,-6.325301305
135893,53.37048826,-6.325212175
135894,53.37049678,-6.326691731
135895,53.37050105,-6.32548313
135896,53.37050531,-6.32748677
135897,53.37050658,-6.324082382
135898,53.37051811,-6.327237206
135899,53.3705309,-6.327804072
135900,53.37053303,-6.327337032
135901,53.37053943,-6.326789092
135902,53.3705478,-6.324270149
135903,53.37055222,-6.327622247
135904,53.37055649,-6.327447553
135905,53.37057355,-6.326919904
135906,53.37057994,-6.325604346
135907,53.37058634,-6.32776129
135908,53.37059274,-6.327529552
135909,53.37060249,-6.328031598
135910,53.37061619,-6.325622172
135911,53.37062472,-6.327105294
135912,53.37064178,-6.327921724
135913,53.37064391,-6.326189039
135914,53.3706567,-6.325575825
135915,53.37066846,-6.328048249
135916,53.37068442,-6.327144511
135917,53.37068655,-6.326513471
135918,53.37070574,-6.327237206
135919,53.37072231,-6.327962332
135920,53.3707292,-6.326474254
135921,53.37073133,-6.327361988
135922,53.37074199,-6.327173033
135923,53.37075791,-6.327471173
135924,53.37076545,-6.327337032
135925,53.37079707,-6.326959121
135926,53.37080263,-6.327570439
135927,53.37081306,-6.326994773
135928,53.37082499,-6.32441038
135929,53.37083439,-6.327057164
135930,53.37083972,-6.326893759
135931,53.37084149,-6.327095787
135932,53.37084434,-6.326335212
135933,53.37084683,-6.326950208
135934,53.37084866,-6.326040852
135935,53.37085235,-6.325108564
135936,53.37086282,-6.327146294
135937,53.37086318,-6.328360798
135938,53.37087332,-6.324377105
135939,53.37087419,-6.325850345
135940,53.37087881,-6.326875933
135941,53.37088059,-6.327208685
135942,53.37088272,-6.327747029
135943,53.37090191,-6.327241366
135944,53.37090404,-6.32784329
135945,53.37090743,-6.32435096
135946,53.37092145,-6.327069048
135947,53.37092289,-6.328025669
135948,53.37092963,-6.325768346
135949,53.37093602,-6.325344087
135950,53.37094029,-6.325836084
135951,53.37094668,-6.325700607
135952,53.37096035,-6.325066888
135953,53.3709641,-6.327178975
135954,53.37096604,-6.32790604
135955,53.37097134,-6.328228555
135956,53.37101964,-6.328314624
135957,53.37102344,-6.327714942
135958,53.37102344,-6.327625813
135959,53.37102629,-6.326635282
135960,53.37103624,-6.325390435
135961,53.37103837,-6.325190784
135962,53.37106148,-6.328054191
135963,53.37107035,-6.327839724
135964,53.37107427,-6.328489145
135965,53.37107675,-6.325697042
135966,53.37107854,-6.328392884
135967,53.37109594,-6.325550869
