Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
58479,58479,53.31669901,-6.289355022,POINT (-6.289355022 53.31669901),19,Dublin 6W
58480,58480,53.31671894,-6.291467995,POINT (-6.291467995 53.31671894),19,Dublin 6W
58481,58481,53.31672036,-6.290169075,POINT (-6.290169075 53.31672036),19,Dublin 6W
58482,58482,53.31672926,-6.289512485,POINT (-6.289512485 53.31672926),19,Dublin 6W
58483,58483,53.31675175,-6.289411018,POINT (-6.289411018 53.31675175),19,Dublin 6W
58484,58484,53.3167531,-6.291574951,POINT (-6.291574951 53.3167531),19,Dublin 6W
58485,58485,53.3167531,-6.29138243,POINT (-6.29138243 53.3167531),19,Dublin 6W
58486,58486,53.31678359,-6.289890269,POINT (-6.289890269 53.31678359),19,Dublin 6W
58487,58487,53.31678902,-6.289439312,POINT (-6.289439312 53.31678902),19,Dublin 6W
58488,58488,53.31678939,-6.291721124,POINT (-6.291721124 53.31678939),19,Dublin 6W
58489,58489,53.31679864,-6.289405529,POINT (-6.289405529 53.31679864),19,Dublin 6W
58490,58490,53.3168022,-6.28949763,POINT (-6.28949763 53.3168022),19,Dublin 6W
58491,58491,53.31683322,-6.290797312,POINT (-6.290797312 53.31683322),19,Dublin 6W
58492,58492,53.31683327,-6.290601923,POINT (-6.290601923 53.31683327),19,Dublin 6W
58493,58493,53.316844,-6.290653915,POINT (-6.290653915 53.316844),19,Dublin 6W
58494,58494,53.3168449,-6.29192434,POINT (-6.29192434 53.3168449),19,Dublin 6W
58495,58495,53.3168449,-6.28931937,POINT (-6.28931937 53.3168449),19,Dublin 6W
58496,58496,53.31685484,-6.291709049,POINT (-6.291709049 53.31685484),19,Dublin 6W
58497,58497,53.31686411,-6.29146443,POINT (-6.29146443 53.31686411),19,Dublin 6W
58498,58498,53.31686625,-6.289432268,POINT (-6.289432268 53.31686625),19,Dublin 6W
58499,58499,53.31688184,-6.290406977,POINT (-6.290406977 53.31688184),19,Dublin 6W
58500,58500,53.31688333,-6.292125774,POINT (-6.292125774 53.31688333),19,Dublin 6W
58501,58501,53.31689115,-6.292287396,POINT (-6.292287396 53.31689115),19,Dublin 6W
58502,58502,53.31690254,-6.291585646,POINT (-6.291585646 53.31690254),19,Dublin 6W
58503,58503,53.31690287,-6.289335476,POINT (-6.289335476 53.31690287),19,Dublin 6W
58504,58504,53.31691047,-6.290363737,POINT (-6.290363737 53.31691047),19,Dublin 6W
58505,58505,53.31691298,-6.28979177,POINT (-6.28979177 53.31691298),19,Dublin 6W
58506,58506,53.31692389,-6.292004557,POINT (-6.292004557 53.31692389),19,Dublin 6W
58507,58507,53.3169367,-6.291510777,POINT (-6.291510777 53.3169367),19,Dublin 6W
58508,58508,53.31695214,-6.290632913,POINT (-6.290632913 53.31695214),19,Dublin 6W
58509,58509,53.31695591,-6.292147165,POINT (-6.292147165 53.31695591),19,Dublin 6W
58510,58510,53.31697091,-6.291594408,POINT (-6.291594408 53.31697091),19,Dublin 6W
58511,58511,53.31697128,-6.289296998,POINT (-6.289296998 53.31697128),19,Dublin 6W
58512,58512,53.31703551,-6.291770934,POINT (-6.291770934 53.31703551),19,Dublin 6W
58513,58513,53.31703704,-6.289396616,POINT (-6.289396616 53.31703704),19,Dublin 6W
58514,58514,53.31705626,-6.291621298,POINT (-6.291621298 53.31705626),19,Dublin 6W
58515,58515,53.31705918,-6.29232756,POINT (-6.29232756 53.31705918),19,Dublin 6W
58516,58516,53.31708828,-6.291731819,POINT (-6.291731819 53.31708828),19,Dublin 6W
